seed_id,objective,objective_name,category,summary,display_label,display_order,variant,candidate_id,candidate_source,headline,is_recommended,recommendation_summary,quality_score,risk_score,audience_score,audience_signal,objective_fit_score,support_score,evidence_support_score,recommendation_score,base_objective_score,persona_adjustment,clickbait_penalty,pred_overall,persona_mean_overall,summary_support_rate,llm_overall,hidden_candidate_pool_size,hidden_candidate_source_count,roles,unified_decision_score,decision_explanation
7,trust_safety,Trust / Safety,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Human baseline,1,original,original,human_editor,"Hartford's Weaver forging a new identity at campus shared by public, magnet students",False,Original human-written headline used as the editorial reference point.,0.874832,0.99957200603,0.85,persona voted,0.9293315618383335,0.7,0.7,5.575989371030001,5.125989371030001,0.45,0.00042799397,4.748802,4.25,0.7,5.0,10,8,Human baseline,0.925666,Not selected because it has weaker Trust / Safety objective fit by 0.05; weaker audience fit by 0.10.
7,trust_safety,Trust / Safety,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Hartford's new Weaver campus works to erase stark lines,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.931664,0.99992094982,0.6,persona voted,0.8799355876366666,0.875,0.875,5.279613525819999,5.154613525819999,0.125,7.905018e-05,4.779746,3.0,0.875,4.0,10,8,Low-risk alternative,0.895459,Not selected because it has weaker Trust / Safety objective fit by 0.10; weaker audience fit by 0.35.
7,trust_safety,Trust / Safety,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Students at Hartford's Weaver campus aim to unite two school communities,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.904869,0.9987436202,0.95,persona voted,0.9797858527000001,0.7777777777777778,0.7777777777777778,5.8787151162,5.153715116200001,0.725,0.0012563798,4.796686,4.75,0.7777777777777778,5.0,10,8,GenAI baseline; Recommended,0.959478,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
8,editorial,Editorial,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Human baseline,1,original,original,human_editor,Louis Domingue changes agents amid attempt to play at NHL level again,False,Original human-written headline used as the editorial reference point.,0.542926,0.9999274846,0.75,persona voted,0.6818264183833334,0.4,0.4,4.0909585103,3.7659585103,0.325,7.25154e-05,3.0209,3.75,0.4,3.0,10,8,Human baseline,0.722963,Not selected because it has lower quality by 0.20; weaker Editorial objective fit by 0.24; weaker audience fit by 0.15.
8,editorial,Editorial,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Low-risk alternative,3,agentic_candidate,8_c3,agentic_generator_v3_candidate,Unrestricted Free Agent Domingue Aims for Regular Playing Time,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.732911,0.9999098942862474,0.5,neutral fallback,0.7935092820573725,0.5,0.5,4.761055692344235,4.761055692344235,0.0,9.010571375256404e-05,4.16364860534668,,0.5,,10,8,Low-risk alternative,0.779874,Not selected because it has weaker Editorial objective fit by 0.13; weaker audience fit by 0.40.
8,editorial,Editorial,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Domingue Seeks Regular Playing Opportunity Ahead of Free Agency,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it.",0.740335,0.999895909816,0.9,persona voted,0.9250490618180002,0.375,0.375,5.550294370908001,4.975294370908001,0.575,0.000104090184,4.484534,4.5,0.375,5.0,10,8,GenAI baseline; Recommended,0.875353,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it."
8,growth,Growth,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Human baseline,1,original,original,human_editor,Louis Domingue changes agents amid attempt to play at NHL level again,False,Original human-written headline used as the editorial reference point.,0.542926,0.9999274846,0.75,persona voted,0.5865834047683333,0.4,0.4,3.51950042861,3.51950042861,0.0,7.25154e-05,3.0209,3.75,0.4,3.0,10,8,Human baseline,0.699192,Not selected because it has lower quality by 0.20; weaker Growth objective fit by 0.33; weaker audience fit by 0.15.
8,growth,Growth,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Low-risk alternative,3,agentic_candidate,8_c3,agentic_generator_v3_candidate,Unrestricted Free Agent Domingue Aims for Regular Playing Time,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.732911,0.9999098942862474,0.5,neutral fallback,0.7470629642103329,0.5,0.5,4.482377785261997,4.482377785261997,0.0,9.010571375256404e-05,4.16364860534668,,0.5,,10,8,Low-risk alternative,0.732329,Not selected because it has weaker Growth objective fit by 0.17; weaker audience fit by 0.40.
8,growth,Growth,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Domingue Seeks Regular Playing Opportunity Ahead of Free Agency,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it.,0.740335,0.999895909816,0.9,persona voted,0.9122223660726,0.375,0.375,5.4733341964356,4.6983341964356,0.7749999999999999,0.000104090184,4.484534,4.5,0.375,5.0,10,8,GenAI baseline; Recommended,0.88373,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it.
8,specificity,Specificity,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Human baseline,1,original,original,human_editor,Louis Domingue changes agents amid attempt to play at NHL level again,False,Original human-written headline used as the editorial reference point.,0.542926,0.9999274846,0.75,persona voted,0.6226571841783335,0.4,0.4,3.735943105070001,3.4546931050700005,0.28125,7.25154e-05,3.0209,3.75,0.4,3.0,10,8,Human baseline,0.668063,Not selected because it has lower quality by 0.20; weaker Specificity objective fit by 0.22; weaker audience fit by 0.15.
8,specificity,Specificity,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Low-risk alternative,3,agentic_candidate,8_c3,agentic_generator_v3_candidate,Unrestricted Free Agent Domingue Aims for Regular Playing Time,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.732911,0.9999098942862474,0.5,neutral fallback,0.7586527896388359,0.5,0.5,4.551916737833015,4.551916737833015,0.0,9.010571375256404e-05,4.16364860534668,,0.5,,10,8,Low-risk alternative,0.761254,Not selected because it has weaker Specificity objective fit by 0.09; weaker audience fit by 0.40.
8,specificity,Specificity,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Domingue Seeks Regular Playing Opportunity Ahead of Free Agency,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it.",0.740335,0.999895909816,0.9,persona voted,0.8455370389028666,0.375,0.375,5.0732222334172,4.7732222334172,0.3,0.000104090184,4.484534,4.5,0.375,5.0,10,8,GenAI baseline; Recommended,0.842577,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it."
8,trust_safety,Trust / Safety,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Human baseline,1,original,original,human_editor,Louis Domingue changes agents amid attempt to play at NHL level again,False,Original human-written headline used as the editorial reference point.,0.542926,0.9999274846,0.75,persona voted,0.6849747944333333,0.4,0.4,4.1098487666,3.7973487666,0.3125,7.25154e-05,3.0209,3.75,0.4,3.0,10,8,Human baseline,0.762347,Not selected because it has lower quality by 0.20; weaker Trust / Safety objective fit by 0.22; weaker audience fit by 0.15.
8,trust_safety,Trust / Safety,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Low-risk alternative,3,agentic_candidate,8_c3,agentic_generator_v3_candidate,Unrestricted Free Agent Domingue Aims for Regular Playing Time,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.732911,0.9999098942862474,0.5,neutral fallback,0.8006369578538094,0.5,0.5,4.803821747122856,4.803821747122856,0.0,9.010571375256404e-05,4.16364860534668,,0.5,,10,8,Low-risk alternative,0.804969,Not selected because it has weaker Trust / Safety objective fit by 0.11; weaker audience fit by 0.40.
8,trust_safety,Trust / Safety,sports,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Domingue Seeks Regular Playing Opportunity Ahead of Free Agency,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it.",0.740335,0.999895909816,0.9,persona voted,0.9057367389693334,0.375,0.375,5.434420433816,4.996920433816,0.4375,0.000104090184,4.484534,4.5,0.375,5.0,10,8,GenAI baseline; Recommended,0.888211,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it."
9,editorial,Editorial,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Human baseline,1,original,original,human_editor,Driver dies after being shot in St. Paul's Summit-U area,False,Original human-written headline used as the editorial reference point.,0.688889,0.999905866316,0.8,persona voted,0.8580523805263333,0.25,0.25,5.148314283157999,4.823314283157999,0.325,9.4133684e-05,4.3849235,4.0,0.25,4.0,10,8,Human baseline,0.825601,Not selected because it has lower quality by 0.20; weaker Editorial objective fit by 0.12; weaker audience fit by 0.20.
9,editorial,Editorial,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Low-risk alternative,3,agentic_candidate,9_c2,agentic_generator_v3_candidate,Police Investigate Fatal Shooting of Driver in St. Paul,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.819468,0.9999305027522496,0.5,neutral fallback,0.8596777758482251,0.5,0.5,5.158066655089351,5.158066655089351,0.0,6.949724775040522e-05,4.781917572021484,,0.5,,10,8,Low-risk alternative,0.826716,Not selected because it has lower quality by 0.06; weaker Editorial objective fit by 0.12; weaker audience fit by 0.50.
9,editorial,Editorial,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,"Driver Fatally Shot in St. Paul, Police Investigate Incident",True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.88442,0.9999152803,1.0,persona voted,0.9809328358583334,0.7142857142857143,0.7142857142857143,5.88559701515,5.1605970151500005,0.725,8.47197e-05,4.786676,5.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.954759,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
9,growth,Growth,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Human baseline,1,original,original,human_editor,Driver dies after being shot in St. Paul's Summit-U area,False,Original human-written headline used as the editorial reference point.,0.688889,0.999905866316,0.8,persona voted,0.8158735347017668,0.25,0.25,4.895241208210601,4.495241208210601,0.3999999999999999,9.4133684e-05,4.3849235,4.0,0.25,4.0,10,8,Human baseline,0.816965,Not selected because it has lower quality by 0.20; weaker Growth objective fit by 0.13; weaker audience fit by 0.20.
9,growth,Growth,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Low-risk alternative,3,agentic_candidate,9_c2,agentic_generator_v3_candidate,Police Investigate Fatal Shooting of Driver in St. Paul,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.819468,0.9999305027522496,0.5,neutral fallback,0.8145232708293407,0.5,0.5,4.887139624976045,4.887139624976045,0.0,6.949724775040522e-05,4.781917572021484,,0.5,,10,8,Low-risk alternative,0.77421,Not selected because it has lower quality by 0.06; weaker Growth objective fit by 0.13; weaker audience fit by 0.50.
9,growth,Growth,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,"Driver Fatally Shot in St. Paul, Police Investigate Incident",True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.88442,0.9999152803,1.0,persona voted,0.9438029096841669,0.7142857142857143,0.7142857142857143,5.6628174581050015,4.887817458105001,0.7749999999999999,8.47197e-05,4.786676,5.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.954229,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
9,specificity,Specificity,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Human baseline,1,original,original,human_editor,Driver dies after being shot in St. Paul's Summit-U area,False,Original human-written headline used as the editorial reference point.,0.688889,0.999905866316,0.8,persona voted,0.8305130833070334,0.25,0.25,4.9830784998422,4.6455784998422,0.3374999999999999,9.4133684e-05,4.3849235,4.0,0.25,4.0,10,8,Human baseline,0.810383,Not selected because it has lower quality by 0.28; weaker Specificity objective fit by 0.11; weaker audience fit by 0.20.
9,specificity,Specificity,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,"Driver Fatally Shot in St. Paul, Police Investigate Incident",False,Direct GenAI headline used as the strongest simple generation baseline.,0.88442,0.9999152803,1.0,persona voted,0.9267571989986904,0.7142857142857143,0.7142857142857143,5.560543193992142,5.091793193992142,0.46875,8.47197e-05,4.786676,5.0,0.7142857142857143,4.0,10,8,GenAI baseline,0.932354,Not selected because it has lower quality by 0.09; less summary support by 0.29.
9,specificity,Specificity,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Low-risk alternative,3,agentic_candidate,9_c2,agentic_generator_v3_candidate,Police Investigate Fatal Shooting of Driver in St. Paul,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.819468,0.9999305027522496,0.5,neutral fallback,0.8407852104638852,0.5,0.5,5.044711262783311,5.044711262783311,0.0,6.949724775040522e-05,4.781917572021484,,0.5,,10,8,Low-risk alternative,0.824183,Not selected because it has lower quality by 0.15; weaker Specificity objective fit by 0.10; weaker audience fit by 0.50.
9,specificity,Specificity,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Recommended,4,agentic_candidate,9_c1,agentic_generator_v3_candidate,Driver Fatally Shot in St. Paul on Sunday Night,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.971949,0.9998761364549865,1.0,persona voted,0.9364077405288601,1.0,1.0,5.618446443173161,5.149696443173161,0.46875,0.0001238635450135,4.7996368408203125,5.0,1.0,,10,8,Recommended,0.96295,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
9,trust_safety,Trust / Safety,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Human baseline,1,original,original,human_editor,Driver dies after being shot in St. Paul's Summit-U area,False,Original human-written headline used as the editorial reference point.,0.688889,0.999905866316,0.8,persona voted,0.8882314177193334,0.25,0.25,5.3293885063160005,4.904388506316001,0.425,9.4133684e-05,4.3849235,4.0,0.25,4.0,10,8,Human baseline,0.85428,Not selected because it has lower quality by 0.20; weaker Trust / Safety objective fit by 0.09; weaker audience fit by 0.20.
9,trust_safety,Trust / Safety,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Low-risk alternative,3,agentic_candidate,9_c2,agentic_generator_v3_candidate,Police Investigate Fatal Shooting of Driver in St. Paul,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.819468,0.9999305027522496,0.5,neutral fallback,0.8555583559439887,0.5,0.5,5.133350135663932,5.133350135663932,0.0,6.949724775040522e-05,4.781917572021484,,0.5,,10,8,Low-risk alternative,0.841928,Not selected because it has lower quality by 0.06; weaker Trust / Safety objective fit by 0.13; weaker audience fit by 0.50.
9,trust_safety,Trust / Safety,news,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,"Driver Fatally Shot in St. Paul, Police Investigate Incident",True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.88442,0.9999152803,1.0,persona voted,0.9813834117166667,0.7142857142857143,0.7142857142857143,5.8883004703,5.1383004703,0.75,8.47197e-05,4.786676,5.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.961573,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
10,editorial,Editorial,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Oklahoma Playoffs Begin Next Week with First-Round Pairings Announced,False,Direct GenAI headline used as the strongest simple generation baseline.,0.940702,0.99992105016,0.85,persona voted,0.9242730741799999,0.8888888888888888,0.8888888888888888,5.54563844508,5.22063844508,0.325,7.894984e-05,4.814538,4.25,0.8888888888888888,5.0,10,8,GenAI baseline,0.937794,Not selected because it has weaker audience fit by 0.10.
10,editorial,Editorial,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Low-risk alternative,3,agentic_candidate,10_c1,agentic_generator_v3_candidate,Oklahoma Playoffs: First-Round Pairings for All Classes Announced,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.857534,0.9999214040508377,0.5,neutral fallback,0.8662490491011946,0.625,0.625,5.197494294607168,5.197494294607168,0.0,7.859594916226342e-05,4.785956382751465,,0.625,,10,8,Low-risk alternative,0.84168,Not selected because it has weaker Editorial objective fit by 0.08; weaker audience fit by 0.45.
10,editorial,Editorial,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Recommended,4,original,original,human_editor,High school football: First-round playoff pairings,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.",0.794629,0.99988086513,0.95,persona voted,0.9482992610941666,0.5714285714285714,0.5714285714285714,5.6897955665649995,4.964795566565,0.725,0.00011913487,4.451434,4.75,0.5714285714285714,4.0,10,8,Human baseline; Recommended,0.907665,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary."
10,growth,Growth,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Human baseline,1,original,original,human_editor,High school football: First-round playoff pairings,False,Original human-written headline used as the editorial reference point.,0.794629,0.99988086513,0.95,persona voted,0.8246292807992502,0.5714285714285714,0.5714285714285714,4.947775684795501,4.672775684795501,0.2749999999999999,0.00011913487,4.451434,4.75,0.5714285714285714,4.0,10,8,Human baseline,0.883522,Not selected because it has lower quality by 0.15; weaker Growth objective fit by 0.14; less summary support by 0.32.
10,growth,Growth,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Low-risk alternative,3,agentic_candidate,10_c1,agentic_generator_v3_candidate,Oklahoma Playoffs: First-Round Pairings for All Classes Announced,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.857534,0.9999214040508377,0.5,neutral fallback,0.8229284036415265,0.625,0.625,4.937570421849159,4.937570421849159,0.0,7.859594916226342e-05,4.785956382751465,,0.625,,10,8,Low-risk alternative,0.786246,Not selected because it has lower quality by 0.08; weaker Growth objective fit by 0.14; weaker audience fit by 0.35.
10,growth,Growth,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Oklahoma Playoffs Begin Next Week with First-Round Pairings Announced,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.940702,0.99992105016,0.85,persona voted,0.9616921329260002,0.8888888888888888,0.8888888888888888,5.770152797556001,4.970152797556001,0.7999999999999999,7.894984e-05,4.814538,4.25,0.8888888888888888,5.0,10,8,GenAI baseline; Recommended,0.936167,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
10,specificity,Specificity,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Human baseline,1,original,original,human_editor,High school football: First-round playoff pairings,False,Original human-written headline used as the editorial reference point.,0.794629,0.99988086513,0.95,persona voted,0.9018972290990354,0.5714285714285714,0.5714285714285714,5.411383374594212,4.8301333745942125,0.5812499999999999,0.00011913487,4.451434,4.75,0.5714285714285714,4.0,10,8,Human baseline,0.889225,Not selected because it has lower quality by 0.14; less summary support by 0.30.
10,specificity,Specificity,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Oklahoma Playoffs Begin Next Week with First-Round Pairings Announced,False,Direct GenAI headline used as the strongest simple generation baseline.,0.940702,0.99992105016,0.85,persona voted,0.915454875058296,0.8888888888888888,0.8888888888888888,5.492729250349776,5.173979250349777,0.31875,7.894984e-05,4.814538,4.25,0.8888888888888888,5.0,10,8,GenAI baseline,0.929153,"Strong baseline candidate, but the selector found a better match for this objective."
10,specificity,Specificity,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Low-risk alternative,3,agentic_candidate,10_c1,agentic_generator_v3_candidate,Oklahoma Playoffs: First-Round Pairings for All Classes Announced,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.857534,0.9999214040508377,0.5,neutral fallback,0.8497196944599635,0.625,0.625,5.098318166759781,5.098318166759781,0.0,7.859594916226342e-05,4.785956382751465,,0.625,,10,8,Low-risk alternative,0.839622,Not selected because it has lower quality by 0.08; weaker Specificity objective fit by 0.07; weaker audience fit by 0.20.
10,specificity,Specificity,sports,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,Recommended,4,generic_sft,generic_sft,generic_sft_generator,Oklahoma's first-round playoff pairings begin next week,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.934072,0.999911951934,0.7,persona voted,0.9160948442283833,0.875,0.875,5.496569065370299,5.1465690653703,0.35,8.8048066e-05,4.7969427,3.5,0.875,3.0,10,8,Recommended,0.912451,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. The local quality critic rates it highly. Its main terms are supported by the article summary."
