seed_id,nid,news_id,category,summary,variant,headline,clickbait_penalty,faithfulness,clarity,specificity,attractiveness,non_clickbait,overall,rationale,ranking,best_variant,worst_variant,judge_model,judge_error
52,55721,N61577,finance,"We simply can't allow massive rent increases and unjust evictions to happen anymore, councilmember says",optimized,Councilmember calls for action against rent increases and evictions,9.1069225e-05,5,5,4,4,5,5,Identical to zero_shot; it effectively captures the key points without any exaggeration.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
52,55721,N61577,finance,"We simply can't allow massive rent increases and unjust evictions to happen anymore, councilmember says",agentic_selected,Councilmember Opposes Massive Rent Increases and Evictions,8.837352e-05,5,5,4,4,5,5,Strong headline that emphasizes the councilmember's opposition clearly and directly.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
53,27278,N52246,finance,"Chinese conglomerate Fosun has snapped up the Thomas Cook brand for 11 million ($14.2 million), weeks after the renowned British travel group went bust and left hundreds of thousands of holidaymakers stranded abroad.",original,Fosun buys Thomas Cook brand for 11 million,7.8410594e-05,5,5,3,3,5,4,Accurately reports the acquisition but lacks context on the bankruptcy and its impact.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
53,27278,N52246,finance,"Chinese conglomerate Fosun has snapped up the Thomas Cook brand for 11 million ($14.2 million), weeks after the renowned British travel group went bust and left hundreds of thousands of holidaymakers stranded abroad.",zero_shot,Fosun Acquires Thomas Cook Brand for $14.2 Million Following Bankruptcy,9.863013e-05,5,5,5,4,5,5,"Provides details on the acquisition and its context, making it informative and engaging.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
53,27278,N52246,finance,"Chinese conglomerate Fosun has snapped up the Thomas Cook brand for 11 million ($14.2 million), weeks after the renowned British travel group went bust and left hundreds of thousands of holidaymakers stranded abroad.",optimized,Fosun Acquires Thomas Cook Brand for $14.2 Million Following Bankruptcy,9.863013e-05,5,5,5,4,5,5,"Identical to zero_shot, maintains high quality and adds valuable context.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
53,27278,N52246,finance,"Chinese conglomerate Fosun has snapped up the Thomas Cook brand for 11 million ($14.2 million), weeks after the renowned British travel group went bust and left hundreds of thousands of holidaymakers stranded abroad.",agentic_selected,Fosun Acquires Thomas Cook Brand for $14.2 Million,8.0285055e-05,5,5,4,4,5,4,"Lacks mention of bankruptcy, which reduces specificity and context.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
54,12410,N34177,news,Browse listings of dogs up for adoption at pet adoption centers in and around Seattle.,original,5 delightful doggies to adopt now in Seattle,0.99996114,4,5,4,4,5,4,Maintains the theme but adds an unnecessary adjective.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
54,12410,N34177,news,Browse listings of dogs up for adoption at pet adoption centers in and around Seattle.,zero_shot,Dogs Available for Adoption at Centers in Seattle Area,0.00016654747,5,5,5,4,5,5,Clear and directly conveys the information without embellishments.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
54,12410,N34177,news,Browse listings of dogs up for adoption at pet adoption centers in and around Seattle.,optimized,Dogs Available for Adoption at Centers in Seattle Area,0.00016654747,5,5,5,4,5,5,Identical to zero_shot; clear and specific.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
54,12410,N34177,news,Browse listings of dogs up for adoption at pet adoption centers in and around Seattle.,agentic_selected,Dogs Available for Adoption at Seattle Pet Centers,0.00017505184,5,5,5,4,5,5,"Clear and specific, directly captures the essence of the summary.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
55,19581,N62935,health,"As with other jobs in the health care sector, becoming a dentist is a long, costly, and demanding endeavor.",original,The Best and Worst States to Be a Dentist,0.9989392,2,3,2,3,4,2,"The headline focuses on states, which is not mentioned in the summary.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
55,19581,N62935,health,"As with other jobs in the health care sector, becoming a dentist is a long, costly, and demanding endeavor.",zero_shot,Becoming a dentist is a long and costly process in health care,0.0002952391,4,4,3,4,5,4,Accurate and clear but lacks additional specifics.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
55,19581,N62935,health,"As with other jobs in the health care sector, becoming a dentist is a long, costly, and demanding endeavor.",optimized,Becoming a dentist is a long and costly process in health care,0.0002952391,4,4,3,4,5,4,"Identical to zero_shot, maintaining clarity and specificity.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
55,19581,N62935,health,"As with other jobs in the health care sector, becoming a dentist is a long, costly, and demanding endeavor.",agentic_selected,Becoming a Dentist Requires Significant Time and Financial Investment,0.0001042852,5,5,4,4,5,5,Well-articulated and reflects the summary accurately.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
56,49179,N62590,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",original,Gilroy mom suspected of killing 2-year-old daughter allegedly told dispatcher she 'just snapped,0.9998227,4,4,4,3,4,4,Captures main claim but is slightly vague on the nature of the allegation.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
56,49179,N62590,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",zero_shot,"Gilroy mother accused of drowning daughter says she ""just snapped"" in dispatcher call",0.028898757,5,5,5,4,5,5,Clearly states the allegation with specific details and is straightforward.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
56,49179,N62590,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",optimized,"Gilroy mother accused of drowning daughter says she ""just snapped"" in dispatcher call",0.028898757,5,5,5,4,5,5,Same as zero_shot; very clear and specific.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
56,49179,N62590,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",agentic_selected,Dispatcher Records Mother’s Confession in Daughter's Drowning Case,0.00011298005,4,4,4,4,5,4,Descriptive but less specific about the accusation compared to zero_shot and optimized.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
57,23740,N41233,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,original,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,0.0072920797,5,5,4,4,5,5,"Clearly states who, what, and the action taken.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
57,23740,N41233,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,zero_shot,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00016803476,5,5,5,4,5,5,Includes specific names and keeps it clear.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
57,23740,N41233,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,optimized,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00016803476,5,5,5,4,5,5,Identical to zero_shot; very effective.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
57,23740,N41233,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,agentic_selected,Rep. Wasserman Schultz Defends Comments on USCIS Director Cuccinelli,7.88636e-05,4,4,4,3,5,4,Less specific about the controversial comment being defended.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
58,1165,N41526,lifestyle,"Save time without sacrificing cleanliness at home with these mighty cleaning products. No stain, scum, or smell can handle the battle against them. As an added bonus, many of the products on the list are free of harsh chemicals and scents.",original,11 Powerful Products That Cut Your Cleaning Time in Half,0.99997556,4,5,4,4,5,4,"The headline mentions the time-saving aspect and power of the products, but the specific claim about halving cleaning time isn't fully supported by the summary.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
58,1165,N41526,lifestyle,"Save time without sacrificing cleanliness at home with these mighty cleaning products. No stain, scum, or smell can handle the battle against them. As an added bonus, many of the products on the list are free of harsh chemicals and scents.",zero_shot,Effective Cleaning Products That Save Time and Avoid Harsh Chemicals,0.0002044584,5,5,4,4,5,4,"Accurately reflects the focus on time savings and lack of harsh chemicals, though slightly vague on the types of products.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
58,1165,N41526,lifestyle,"Save time without sacrificing cleanliness at home with these mighty cleaning products. No stain, scum, or smell can handle the battle against them. As an added bonus, many of the products on the list are free of harsh chemicals and scents.",optimized,Effective Cleaning Products That Save Time and Avoid Harsh Chemicals,0.0002044584,5,5,4,4,5,4,"Similar to zero_shot, but has the same strengths and slight weaknesses.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
58,1165,N41526,lifestyle,"Save time without sacrificing cleanliness at home with these mighty cleaning products. No stain, scum, or smell can handle the battle against them. As an added bonus, many of the products on the list are free of harsh chemicals and scents.",agentic_selected,Mighty Cleaning Solutions Free of Harsh Chemicals and Scents,0.0021701513,5,5,5,5,5,5,"Highlights the key attributes of the products in a clear and engaging manner, fully aligning with the summary.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
59,56149,N34019,health,"The name of the patient has not been released, and there's no clear answer as to how this tragedy happened, but here's a breakdown of what we do know.",original,Patient dies in ER at WellSpan York Hospital what we know now,0.000167963,5,5,4,4,5,4,"Clear and specific, but slightly vague about the circumstances.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,
59,56149,N34019,health,"The name of the patient has not been released, and there's no clear answer as to how this tragedy happened, but here's a breakdown of what we do know.",zero_shot,"Details are limited following patient tragedy, name withheld",0.00012110782,5,5,4,4,5,4,"Clear and faithful, though not as specific.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,
59,56149,N34019,health,"The name of the patient has not been released, and there's no clear answer as to how this tragedy happened, but here's a breakdown of what we do know.",optimized,"Details are limited following patient tragedy, name withheld",0.00012110782,5,5,4,4,5,4,"Identical to zero_shot, thus receives the same scores.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,
59,56149,N34019,health,"The name of the patient has not been released, and there's no clear answer as to how this tragedy happened, but here's a breakdown of what we do know.",agentic_selected,Patient's Identity Not Revealed Amid Ongoing Health Investigation,0.00013464259,5,4,5,3,5,4,"More specific regarding investigation, but slightly less clear.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,
60,18192,N45306,news,"At first, teachers at Sky Valley Education Center simply evacuated students and used fans to clear the air when the fluorescent lights caught fire or smoked with noxious fumes.",original,"Toxic PCBs linger in schools; EPA, lawmakers fail to act",9.006138e-05,2,3,2,2,3,2,Focuses on PCBs and EPA but misses the specific incident.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
60,18192,N45306,news,"At first, teachers at Sky Valley Education Center simply evacuated students and used fans to clear the air when the fluorescent lights caught fire or smoked with noxious fumes.",zero_shot,Sky Valley Education Center teachers evacuate students after fluorescent lights catch fire,0.00012898463,5,5,5,4,5,5,Directly describes the incident with clarity and detail.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
60,18192,N45306,news,"At first, teachers at Sky Valley Education Center simply evacuated students and used fans to clear the air when the fluorescent lights caught fire or smoked with noxious fumes.",optimized,Sky Valley Education Center teachers evacuate students after fluorescent lights catch fire,0.00012898463,5,5,5,4,5,5,"Identical to zero_shot, clearly conveys the incident.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
60,18192,N45306,news,"At first, teachers at Sky Valley Education Center simply evacuated students and used fans to clear the air when the fluorescent lights caught fire or smoked with noxious fumes.",agentic_selected,Teachers Evacuate Students After Fluorescent Lights Catch Fire,0.00018791761,5,5,5,4,5,5,"Concise and informative, accurately represents the event.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
61,39254,N34443,foodanddrink,"In the land of sourdough, heavy loaves of dense Tartine Bakery bread and naturally fermented everything, milk bread might seem like a surprising choice for San Francisco chefs. But they love it. ""I think white bread is kind of taboo in the Bay Area food scene,"" said Anthony Strong, chef-owner of Prairie in the Mission. ""I feel a little guilty eating it sometimes. This isn't some sort of heirloom flour that was milled down the street."" Japanese...",original,San Francisco chefs find nostalgia in Japanese milk bread,0.0007083049,4,5,3,4,5,4,Good focus on chefs' nostalgia but lacks mention of the sourdough context.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
61,39254,N34443,foodanddrink,"In the land of sourdough, heavy loaves of dense Tartine Bakery bread and naturally fermented everything, milk bread might seem like a surprising choice for San Francisco chefs. But they love it. ""I think white bread is kind of taboo in the Bay Area food scene,"" said Anthony Strong, chef-owner of Prairie in the Mission. ""I feel a little guilty eating it sometimes. This isn't some sort of heirloom flour that was milled down the street."" Japanese...",zero_shot,San Francisco Chefs Embrace Milk Bread Amid Sourdough Tradition,0.0003422419,5,5,4,4,5,5,Accurately captures the embrace of milk bread while referencing sourdough tradition.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
61,39254,N34443,foodanddrink,"In the land of sourdough, heavy loaves of dense Tartine Bakery bread and naturally fermented everything, milk bread might seem like a surprising choice for San Francisco chefs. But they love it. ""I think white bread is kind of taboo in the Bay Area food scene,"" said Anthony Strong, chef-owner of Prairie in the Mission. ""I feel a little guilty eating it sometimes. This isn't some sort of heirloom flour that was milled down the street."" Japanese...",optimized,San Francisco Chefs Embrace Milk Bread Amid Sourdough Tradition,0.0003422419,5,5,4,4,5,5,Same as zero_shot; it effectively communicates the main points.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
61,39254,N34443,foodanddrink,"In the land of sourdough, heavy loaves of dense Tartine Bakery bread and naturally fermented everything, milk bread might seem like a surprising choice for San Francisco chefs. But they love it. ""I think white bread is kind of taboo in the Bay Area food scene,"" said Anthony Strong, chef-owner of Prairie in the Mission. ""I feel a little guilty eating it sometimes. This isn't some sort of heirloom flour that was milled down the street."" Japanese...",agentic_selected,San Francisco Chefs Embrace Milk Bread Despite Sourdough Culture,0.0020179653,4,5,4,4,5,4,Conveys contrast with sourdough but feels slightly less engaging.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,
62,8229,N60446,news,"After Dr. Ulrich Klopfer died in September his family found 2,246 preserved fetuses at his home in Illinois. Authorities have now found more.",original,More fetal remains connected to dead abortion doctor found in Illinois,0.000105514264,5,5,4,4,5,4,The headline accurately reflects the discovery and context but lacks the doctor’s name and precise details.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,
62,8229,N60446,news,"After Dr. Ulrich Klopfer died in September his family found 2,246 preserved fetuses at his home in Illinois. Authorities have now found more.",zero_shot,Authorities discover additional preserved fetuses at Dr. Ulrich Klopfer's home,0.00012283858,5,5,5,5,5,5,"Clear, specific, and directly mentions both authorities and the doctor’s name with additional context.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,
62,8229,N60446,news,"After Dr. Ulrich Klopfer died in September his family found 2,246 preserved fetuses at his home in Illinois. Authorities have now found more.",optimized,Authorities discover additional preserved fetuses at Dr. Ulrich Klopfer's home,0.00012283858,5,5,5,5,5,5,"Identical to zero_shot, effectively conveys the story with high clarity and specificity.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,
62,8229,N60446,news,"After Dr. Ulrich Klopfer died in September his family found 2,246 preserved fetuses at his home in Illinois. Authorities have now found more.",agentic_selected,Authorities Discover More Preserved Fetuses at Dr. Klopfer's Home,0.00012648026,5,5,4,4,5,4,The headline is engaging and clear but is slightly less specific without denoting 'additional.',"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,
63,20001,N59327,foodanddrink,Dust off your grandma's cookbook and make one of these vintage Christmas desserts for your holiday feast. The post 30 Vintage Christmas Desserts Inspired by Grandma appeared first on Taste of Home.,original,30 Vintage Christmas Desserts Inspired by Grandma,0.9999771,5,5,5,4,5,5,Direct and clear; accurately represents the content.,"[""original"", ""zero_shot"", ""agentic_selected"", ""optimized""]",original,optimized,gpt-4o-mini,
63,20001,N59327,foodanddrink,Dust off your grandma's cookbook and make one of these vintage Christmas desserts for your holiday feast. The post 30 Vintage Christmas Desserts Inspired by Grandma appeared first on Taste of Home.,zero_shot,30 Vintage Christmas Desserts Inspired by Grandma for Your Holiday Feast,0.99997807,5,5,5,4,5,5,Similar to original; adds context about holiday without being manipulative.,"[""original"", ""zero_shot"", ""agentic_selected"", ""optimized""]",original,optimized,gpt-4o-mini,
63,20001,N59327,foodanddrink,Dust off your grandma's cookbook and make one of these vintage Christmas desserts for your holiday feast. The post 30 Vintage Christmas Desserts Inspired by Grandma appeared first on Taste of Home.,optimized,Vintage Christmas Desserts Featured in Taste of Home Article,0.99971133,3,4,3,3,5,3,Less specific; does not mention 'grandma' or holiday feast connection clearly.,"[""original"", ""zero_shot"", ""agentic_selected"", ""optimized""]",original,optimized,gpt-4o-mini,
63,20001,N59327,foodanddrink,Dust off your grandma's cookbook and make one of these vintage Christmas desserts for your holiday feast. The post 30 Vintage Christmas Desserts Inspired by Grandma appeared first on Taste of Home.,agentic_selected,Make Classic Christmas Desserts Inspired by Grandma's Recipes,0.9999684,5,5,4,5,5,5,Captures both the essence of nostalgia and the holiday theme effectively.,"[""original"", ""zero_shot"", ""agentic_selected"", ""optimized""]",original,optimized,gpt-4o-mini,
64,8097,N22702,lifestyle,"A school in south Seattle had to cancel some classes after someone allegedly set fire to one of their buildings. St. Bernadette Catholic School on SW 128th Street in White Center released a statement Thursday, saying a fire caused major damage to their primary building, which houses the pre-school to third-grade classrooms. It happened overnight Wednesday into Thursday morning. School leaders said cleaners are working around the clock and...",original,Fire damages St. Bernadette Catholic School in south Seattle,8.314731e-05,4,4,3,3,5,4,Captures the event but lacks detail on class cancellations.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
64,8097,N22702,lifestyle,"A school in south Seattle had to cancel some classes after someone allegedly set fire to one of their buildings. St. Bernadette Catholic School on SW 128th Street in White Center released a statement Thursday, saying a fire caused major damage to their primary building, which houses the pre-school to third-grade classrooms. It happened overnight Wednesday into Thursday morning. School leaders said cleaners are working around the clock and...",zero_shot,St. Bernadette Catholic School Cancels Classes After Overnight Fire Damage,0.00014826283,5,5,4,4,5,5,"Details class cancellations and the fire, providing clarity.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
64,8097,N22702,lifestyle,"A school in south Seattle had to cancel some classes after someone allegedly set fire to one of their buildings. St. Bernadette Catholic School on SW 128th Street in White Center released a statement Thursday, saying a fire caused major damage to their primary building, which houses the pre-school to third-grade classrooms. It happened overnight Wednesday into Thursday morning. School leaders said cleaners are working around the clock and...",optimized,St. Bernadette Catholic School Cancels Classes After Overnight Fire Damage,0.00014826283,5,5,4,4,5,5,Identical to zero_shot; effectively communicates the situation.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
64,8097,N22702,lifestyle,"A school in south Seattle had to cancel some classes after someone allegedly set fire to one of their buildings. St. Bernadette Catholic School on SW 128th Street in White Center released a statement Thursday, saying a fire caused major damage to their primary building, which houses the pre-school to third-grade classrooms. It happened overnight Wednesday into Thursday morning. School leaders said cleaners are working around the clock and...",agentic_selected,St. Bernadette Catholic School Cancels Classes After Fire Damage,0.00010733789,5,5,4,3,5,4,"Similarly informative, but slightly less compelling than zero_shot and optimized.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
65,35802,N6418,travel,"Every year, volunteers bring holiday cheer to seniors in long-term care facilities as part of the Brevard County TRIAD's Senior Santa program.",original,Senior Santa a great way to help area's elderly,0.86702746,3,4,2,3,4,3,"While generally accurate, it lacks detail about the program and the volunteers.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
65,35802,N6418,travel,"Every year, volunteers bring holiday cheer to seniors in long-term care facilities as part of the Brevard County TRIAD's Senior Santa program.",zero_shot,Volunteers Spread Holiday Cheer to Seniors Through Senior Santa Program in Brevard County,0.0008732387,5,5,5,4,5,5,Accurately describes the event and its purpose with clarity and detail.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
65,35802,N6418,travel,"Every year, volunteers bring holiday cheer to seniors in long-term care facilities as part of the Brevard County TRIAD's Senior Santa program.",optimized,Volunteers Spread Holiday Cheer to Seniors Through Senior Santa Program in Brevard County,0.0008732387,5,5,5,4,5,5,"Identical to zero_shot, it's clear and detailed, accurately representing the summary.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
65,35802,N6418,travel,"Every year, volunteers bring holiday cheer to seniors in long-term care facilities as part of the Brevard County TRIAD's Senior Santa program.",agentic_selected,Brevard County TRIAD's Senior Santa Brings Cheer to Seniors,0.00015828326,4,4,4,3,5,4,"Includes the program name and indicates positivity, but isn't as detailed as zero_shot or optimized.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
66,56157,N18679,sports,"Penn State junior Megan McNeely was just headed to class, when she heard a voice in the distance. ""Michigan State?! Why are you wearing that?"" That was from football coach James Franklin, who while walking across campus spotted McNeely wearing a T-shirt supporting the Spartans. (McNeely has family that went to MSU.) So Franklin's rectified McNeeley's wardrobe choice ... by giving her his Penn ...",original,Penn State's James Franklin gives student in Michigan State shirt his instead,0.00024723573,4,4,4,3,5,4,Descriptive but slightly unclear and less engaging.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
66,56157,N18679,sports,"Penn State junior Megan McNeely was just headed to class, when she heard a voice in the distance. ""Michigan State?! Why are you wearing that?"" That was from football coach James Franklin, who while walking across campus spotted McNeely wearing a T-shirt supporting the Spartans. (McNeely has family that went to MSU.) So Franklin's rectified McNeeley's wardrobe choice ... by giving her his Penn ...",zero_shot,James Franklin Gives Penn State Shirt to Student Wearing Spartans Gear,0.0002036859,4,5,4,4,5,4,"Clear and engaging, but lacks precise detail about the interaction.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
66,56157,N18679,sports,"Penn State junior Megan McNeely was just headed to class, when she heard a voice in the distance. ""Michigan State?! Why are you wearing that?"" That was from football coach James Franklin, who while walking across campus spotted McNeely wearing a T-shirt supporting the Spartans. (McNeely has family that went to MSU.) So Franklin's rectified McNeeley's wardrobe choice ... by giving her his Penn ...",optimized,James Franklin Gives Penn State Shirt to Student Wearing Spartans Gear,0.0002036859,4,5,4,4,5,4,"Similar strengths and weaknesses to the zero_shot, clear and engaging.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
66,56157,N18679,sports,"Penn State junior Megan McNeely was just headed to class, when she heard a voice in the distance. ""Michigan State?! Why are you wearing that?"" That was from football coach James Franklin, who while walking across campus spotted McNeely wearing a T-shirt supporting the Spartans. (McNeely has family that went to MSU.) So Franklin's rectified McNeeley's wardrobe choice ... by giving her his Penn ...",agentic_selected,Megan McNeely Receives Penn State T-Shirt from Coach Franklin,0.00040590955,5,4,5,4,5,5,"Most specific and faithful, clearly identifies McNeely.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,
67,44445,N55459,sports,"Kansas coach Les Miles says he's ready for the reunion. Miles, who has guided the Jayhawks to a 3-6 record, will return to a previous stop this weekend: Stillwater, where KU will play at Oklahoma State on Saturday. ""I think I will enjoy walking in that stadium,"" Miles said, ""more than anybody else."" Miles recalls his days as Oklahoma State coach fondly. He was there from 2001-04, ...",original,"KU Jayhawks football vs. Oklahoma State Cowboys: Kickoff time, TV, 5 things to know",0.98893356,2,2,2,1,3,2,Focuses more on game details than Miles' reunion.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
67,44445,N55459,sports,"Kansas coach Les Miles says he's ready for the reunion. Miles, who has guided the Jayhawks to a 3-6 record, will return to a previous stop this weekend: Stillwater, where KU will play at Oklahoma State on Saturday. ""I think I will enjoy walking in that stadium,"" Miles said, ""more than anybody else."" Miles recalls his days as Oklahoma State coach fondly. He was there from 2001-04, ...",zero_shot,Les Miles prepares for reunion with Oklahoma State this weekend,0.0003462173,5,5,5,4,5,5,Directly addresses Miles' reunion in a clear and engaging way.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
67,44445,N55459,sports,"Kansas coach Les Miles says he's ready for the reunion. Miles, who has guided the Jayhawks to a 3-6 record, will return to a previous stop this weekend: Stillwater, where KU will play at Oklahoma State on Saturday. ""I think I will enjoy walking in that stadium,"" Miles said, ""more than anybody else."" Miles recalls his days as Oklahoma State coach fondly. He was there from 2001-04, ...",optimized,Les Miles prepares for reunion with Oklahoma State this weekend,0.0003462173,5,5,5,4,5,5,Identical to zero_shot with the same strengths.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,
