seed_id,nid,news_id,summary,original_title,category,subvert,original_clickbait_penalty,original_predicted_clickbait,zero_shot_title,zero_shot_model,zero_shot_error,zero_shot_title_clean,zero_shot_clickbait_penalty,zero_shot_predicted_clickbait,clickbait_penalty_delta,clickbait_penalty_reduced,clickbait_threshold,rewritten_title,rewrite_model,rewrite_error,rewritten_title_clean,rewritten_clickbait_penalty,rewritten_predicted_clickbait,rewrite_vs_zero_shot_delta,rewrite_vs_original_delta,final_title,final_clickbait_penalty,final_predicted_clickbait,round2_title,round2_model,round2_error,round2_title_clean,round2_clickbait_penalty,round2_predicted_clickbait,round2_vs_round1_delta,round2_final_title,round2_final_clickbait_penalty,round2_final_predicted_clickbait
80,31766,N38735,"It's tax season, and in the past couple of weeks you've probably been checking out your return or figuring out how you're going to pay your bill. Large corporations and wealthy individuals, though? They've figured out a way around that. These are the 20 countries that most often serve as tax havens, based mostly on research from activist group Oxfam.",The biggest tax havens in the world,finance,finance-taxes,0.0007929085,0,20 Countries Identified as Frequent Tax Havens by Oxfam Research,gpt-4o-mini,,20 Countries Identified as Frequent Tax Havens by Oxfam Research,0.0005144003,0,-0.0002785081919795,True,0.5,,,,,,,,,20 Countries Identified as Frequent Tax Havens by Oxfam Research,0.0005144003,0,,,,,,,,20 Countries Identified as Frequent Tax Havens by Oxfam Research,0.0005144003,0
81,5232,N53329,"Approaching his 40th birthday, Aaron Archer found himself at 230 pounds and nearly 25 percent body fat. He started doing regular HIIT workouts in addition to weight training and calorie tracking, and lost 40 pounds.",How This Guy Lost 40 Pounds and Got Shredded for His 40th Birthday,health,weightloss,0.99997437,1,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking.,gpt-4o-mini,,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking,0.00019100175,0,-0.9997833682545936,True,0.5,,,,,,,,,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking,0.00019100175,0,,,,,,,,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking,0.00019100175,0
82,57339,N56676,Three former Louisville Metro Police Department officers will have to pay back thousands of dollars in restitution for an overtime scheme that lasted years. Sgt. Brian Stanfield and Detectives Todd Roadhouse and Mark Final pleaded guilty to federal wire fraud charges Monday. The three officers admitted to submitting overtime requests and collecting payments for hours they did not actually work. As part of a unit in the department's Narcotics...,3 former LMPD officers plead guilty to federal charges of falsifying overtime records,news,newscrime,0.00017939623,0,Three former Louisville officers ordered to pay restitution for overtime fraud.,gpt-4o-mini,,Three former Louisville officers ordered to pay restitution for overtime fraud,0.00013525832,0,-4.413790963024228e-05,True,0.5,,,,,,,,,Three former Louisville officers ordered to pay restitution for overtime fraud,0.00013525832,0,,,,,,,,Three former Louisville officers ordered to pay restitution for overtime fraud,0.00013525832,0
83,58272,N8133,"Two crashes caused major issues Thursday morning near I-265 and I-65 in south Louisville. A jackknifed semi closed the ramp from I-265 West to I-65 North. That ramp has since opened. Sign up for our Newsletters The semi was leaking fuel. Another accident also blocked lanes on I-65 North, just inside I-265. READ THE FULL STORY:Crashes causing backups near I-265 and I-65 in Louisville CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top...",Crashes causing backups near I-265 and I-65 in Louisville,autos,autosnews,8.717502e-05,0,Crashes near I-265 and I-65 in Louisville cause traffic backups,gpt-4o-mini,,Crashes near I-265 and I-65 in Louisville cause traffic backups,8.846516e-05,0,1.2901399335484145e-06,False,0.5,,,,,,,,,Crashes near I-265 and I-65 in Louisville cause traffic backups,8.846516e-05,0,,,,,,,,Crashes near I-265 and I-65 in Louisville cause traffic backups,8.846516e-05,0
84,51584,N44471,The head coach may have doomed his team - and his kicker - with the questionable call.,Matt Nagy defends decision to kneel before Eddy Pineiro miss,sports,football_nfl,0.00025608504,0,Head coach's questionable call puts team and kicker at risk.,gpt-4o-mini,,Head coach's questionable call puts team and kicker at risk,7.658624e-05,0,-0.0001794987976422,True,0.5,,,,,,,,,Head coach's questionable call puts team and kicker at risk,7.658624e-05,0,,,,,,,,Head coach's questionable call puts team and kicker at risk,7.658624e-05,0
85,47627,N52164,"Twitter user Brian the Brachiosaurus created a lovely video showing the progression of the snow in Point Place, Ohio, on Nov. 12, even though their clock literally froze from freezing rain at 3:44 p.m.",Brian the Brachiosaurus' snow time-lapse,weather,weathertopstories,0.85267437,1,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",gpt-4o-mini,,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",0.00011354339,0,-0.8525608266077828,True,0.5,,,,,,,,,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",0.00011354339,0,,,,,,,,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",0.00011354339,0
86,56956,N7103,Phoenix brunch restaurant Hash Kitchen has 60 ingredients on the largest bloody mary bar in Arizona. Here's the trick to making the massive drinks.,Here's the trick pros use to make massive bloody marys at Hash Kitchen in Phoenix,foodanddrink,newstrends,0.9999771,1,Hash Kitchen in Phoenix Features Arizona's Largest Bloody Mary Bar with 60 Ingredients,gpt-4o-mini,,Hash Kitchen in Phoenix Features Arizona's Largest Bloody Mary Bar with 60 Ingredients,0.99166155,1,-0.0083155513854979,True,0.5,Hash Kitchen in Phoenix Offers 60-Ingredient Bloody Mary Bar,gpt-4o-mini,,Hash Kitchen in Phoenix Offers 60-Ingredient Bloody Mary Bar,0.003310934,0.0,-0.9883506160580248,-0.9966661660580248,Hash Kitchen in Phoenix Offers 60-Ingredient Bloody Mary Bar,0.0033109339419752,0,,,,,,,,Hash Kitchen in Phoenix Offers 60-Ingredient Bloody Mary Bar,0.0033109339419752,0
87,6951,N57318,"A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.","A 2,000-pound great white shark is swimming off the coast of Florida",news,newsus,0.24557604,0,"Great white shark over 2,000 pounds spotted off US East Coast.",gpt-4o-mini,,"Great white shark over 2,000 pounds spotted off US East Coast",0.00013797265,0,-0.2454380673545384,True,0.5,,,,,,,,,"Great white shark over 2,000 pounds spotted off US East Coast",0.00013797265,0,,,,,,,,"Great white shark over 2,000 pounds spotted off US East Coast",0.00013797265,0
88,34621,N12853,Finley put together a performance that indicates the Bengals are still looking for their quarterback of the future.,Life came at Ryan Finley fast in his first career start,sports,football_nfl,0.00032155888,0,Bengals Continue Search for Future Quarterback After Finley's Performance,gpt-4o-mini,,Bengals Continue Search for Future Quarterback After Finley's Performance,9.2859475e-05,0,-0.0002286994054653,True,0.5,,,,,,,,,Bengals Continue Search for Future Quarterback After Finley's Performance,9.2859475e-05,0,,,,,,,,Bengals Continue Search for Future Quarterback After Finley's Performance,9.2859475e-05,0
89,56073,N47159,"Michelle Mero Riedel's carefully composed garden in Oakdale is always ready for its close-up. The beds and plots are kept meticulously weeded and deadheaded, and she doesn't hesitate to move a plant that has grown too tall for the plants around it. ""I really like a tidy garden,"" said Mero Riedel. As a professional photographer, Mero Riedel relies on having a photogenic subject right outside ...",Photographer tends a picture-perfect garden in Oakdale,lifestyle,lifestylehomeandgarden,0.0005745638,0,Michelle Mero Riedel's Oakdale Garden Perfectly Suited for Photography,gpt-4o-mini,,Michelle Mero Riedel's Oakdale Garden Perfectly Suited for Photography,0.99992,1,0.9993454467667114,False,0.5,Michelle Mero Riedel Maintains a Photogenic Garden in Oakdale,gpt-4o-mini,,Michelle Mero Riedel Maintains a Photogenic Garden in Oakdale,0.9988826,1.0,-0.0010374082756042,0.9983080279243958,Michelle Mero Riedel Maintains a Photogenic Garden in Oakdale,0.9988825917243958,1,Michelle Mero Riedel Cultivates Garden in Oakdale for Photography,gpt-4o-mini,,Michelle Mero Riedel Cultivates Garden in Oakdale for Photography,0.0002757785,0.0,-0.9986068215031292,Michelle Mero Riedel Cultivates Garden in Oakdale for Photography,0.00027577849687077105,0
90,25614,N49789,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",The Genius Chopped Salad Everyone's (Still) Talking About,foodanddrink,recipes,0.9999716,1,Food52 Highlights Chopped Salad Popularized by Nancy Silverton at Pizzeria Mozza,gpt-4o-mini,,Food52 Highlights Chopped Salad Popularized by Nancy Silverton at Pizzeria Mozza,0.9998566,1,-0.0001150087753295,True,0.5,Food52 Features Chopped Salad Recipe by Nancy Silverton from Pizzeria Mozza,gpt-4o-mini,,Food52 Features Chopped Salad Recipe by Nancy Silverton from Pizzeria Mozza,0.9999137,1.0,5.709247436525011e-05,-5.790752563472612e-05,Food52 Features Chopped Salad Recipe by Nancy Silverton from Pizzeria Mozza,0.9999136924743652,1,Food52 Highlights Chopped Salad Recipe from Nancy Silverton at Pizzeria Mozza,gpt-4o-mini,,Food52 Highlights Chopped Salad Recipe from Nancy Silverton at Pizzeria Mozza,0.9998467,1.0,-6.700314636232108e-05,Food52 Highlights Chopped Salad Recipe from Nancy Silverton at Pizzeria Mozza,0.9998466968536377,1
91,21105,N21131,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...","SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",news,newspolitics,0.00016324352,0,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,gpt-4o-mini,,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.0001061044,0,-5.713911777919202e-05,True,0.5,,,,,,,,,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.0001061044,0,,,,,,,,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.0001061044,0
92,42302,N64688,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,sports,basketball_ncaa,0.42067647,0,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan.,gpt-4o-mini,,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476604,0,-0.4177288096041244,True,0.5,,,,,,,,,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476604,0,,,,,,,,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476604,0
93,59599,N24706,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,news,newsscienceandtechnology,0.00021198437,0,"October 2023 recorded as the hottest October globally, exceeding previous records.",gpt-4o-mini,,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562853,0,0.0008443009722015,False,0.5,,,,,,,,,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562853,0,,,,,,,,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562853,0
94,8028,N5932,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,health,wellness,0.00015268488,0,U.S. News & World Report announces 2019-20 best nursing homes ratings.,gpt-4o-mini,,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692301e-05,0,-7.576186994409293e-05,True,0.5,,,,,,,,,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692301e-05,0,,,,,,,,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692301e-05,0
95,16775,N28787,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",Huge storm blows through and makes lake look like raging ocean,weather,weathertopstories,0.001636638,0,Intense storm brings 50-mph winds and large waves to Great Lakes shores,gpt-4o-mini,,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,0,-0.0015083412867716,True,0.5,,,,,,,,,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,0,,,,,,,,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,0
96,28458,N58243,"Next month, however, you'll be able to see it from your own moped driven by you.",Uber Is Launching Mopeds in Paris,travel,travelnews,0.0011883004,0,Mopeds available for rent next month for personal exploration.,gpt-4o-mini,,Mopeds available for rent next month for personal exploration,0.00050241523,0,-0.0006858851657769,True,0.5,,,,,,,,,Mopeds available for rent next month for personal exploration,0.00050241523,0,,,,,,,,Mopeds available for rent next month for personal exploration,0.00050241523,0
97,14282,N44833,"Minnesota resident Carol Bauer captured video of a farmer driving his tractor through his fields as snow fell in Graceville, on November 6. Bauer told Storyful weather conditions this year made it challenging for farmers in west-central Minnesota, leading to low crop production. Many acres were not planted due to a wet summer and fall, and even some hail throughout the year, according to Bauer. ""Farmers had to plant cover crops to stop soil erosion or preventive planting instead of a productive crop,"" said Bauer. ""Now we are trying to finish up with wet fall snow. "" Credit: Carol Bauer via Storyful",Minnesota Farms Report Low Yields After 'Extremely Challenging' Weather Conditions,weather,weathertopstories,8.492726e-05,0,Minnesota farmer faces challenges with low crop production amid early November snow.,gpt-4o-mini,,Minnesota farmer faces challenges with low crop production amid early November snow,8.1641934e-05,0,-3.2853257700076697e-06,True,0.5,,,,,,,,,Minnesota farmer faces challenges with low crop production amid early November snow,8.1641934e-05,0,,,,,,,,Minnesota farmer faces challenges with low crop production amid early November snow,8.1641934e-05,0
98,40667,N24882,"The Wall of Faces campaign has been tracking down photos of the more than 58,000 faces on the Vietnam Veterans Memorial. But images from 11 men from Detroit are missing.",Help find photos of these 11 Vietnam Veterans from Detroit,lifestyle,lifestylebuzz,0.99988997,1,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,gpt-4o-mini,,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,8.058588e-05,0,-0.999809384120086,True,0.5,,,,,,,,,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,8.058588e-05,0,,,,,,,,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,8.058588e-05,0
99,43505,N6848,"Missouri State Auditor Nicole Galloway has again issued a subpoena to Clay County officials pushing the county to turn over documents related to a citizen-mandated audit. ""Given the past conduct of the county in evading the audit, the subpoena was issued to get answers on behalf of Clay County citizens,"" the auditor's office said in a statement. Sign up for our Newsletters In October, a judge dismissed a lawsuit filed by the Clay County...",State auditor again issues subpoena to Clay County in citizen-mandated audit,news,newsus,6.6570734e-05,0,Missouri Auditor Issues Subpoena for Clay County Audit Documents,gpt-4o-mini,,Missouri Auditor Issues Subpoena for Clay County Audit Documents,6.1828345e-05,0,-4.742389230689796e-06,True,0.5,,,,,,,,,Missouri Auditor Issues Subpoena for Clay County Audit Documents,6.1828345e-05,0,,,,,,,,Missouri Auditor Issues Subpoena for Clay County Audit Documents,6.1828345e-05,0
100,62644,N39002,"Mizner Park, a 28-year-old shopping plaza in downtown Boca Raton, was in need of a refresh after losing some tenants in recent years. Now, the owner is energizing its retail mix with restaurants, bars, stores, entertainment, and some pop-up retailers. H u00e4stens, a company that sells handmade bedding from Sweden, will open in December, according to Mizner Park's management, followed by ...","Boca Raton's Mizner Park jazzes up plaza with new restaurants, stores, bars and entertainment",travel,travelnews,0.00014517433,0,Mizner Park to Revitalize Retail Mix with New Tenants and Pop-Up Shops,gpt-4o-mini,,Mizner Park to Revitalize Retail Mix with New Tenants and Pop-Up Shops,9.780703e-05,0,-4.7367298875169766e-05,True,0.5,,,,,,,,,Mizner Park to Revitalize Retail Mix with New Tenants and Pop-Up Shops,9.780703e-05,0,,,,,,,,Mizner Park to Revitalize Retail Mix with New Tenants and Pop-Up Shops,9.780703e-05,0
